"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
3.98797038610202e-81,1.13395403238343,0.886,0.664,1.26661927432986e-76,"0","RPL24P4"
2.30145167085821e-77,0.829078338438645,0.956,0.769,7.30964065181277e-73,"0","RP11-889L3.1"
7.07395358180324e-77,1.04597054501399,0.895,0.746,2.24675839711653e-72,"0","PLP2"
1.49935326581584e-74,1.72847477879272,0.633,0.275,4.7620959075577e-70,"0","NDUFA4L2"
1.56245359003864e-74,0.962973511225266,0.924,0.719,4.96250884732171e-70,"0","OOEP"
8.81224939468977e-74,0.918161856772261,0.95,0.763,2.79885853024742e-69,"0","AC022431.1"
8.02550183440979e-72,0.597400617357822,1,0.829,2.54897963762689e-67,"0","MTND1P23"
1.55845495401787e-71,3.10194455495734,0.306,0.057,4.94980877945615e-67,"0","PCDH10"
1.85835984501021e-70,0.902476267433895,0.93,0.743,5.90233670373692e-66,"0","RP3-417G15.1"
4.31165006972071e-70,1.14773834372755,0.814,0.596,1.36942317864399e-65,"0","RP11-367G18.2"
5.22015270179392e-70,0.948078191367742,0.899,0.69,1.65797269961677e-65,"0","RPS7P1"
9.75776561450454e-69,0.944665283375749,0.902,0.711,3.09916393682279e-64,"0","RPL6P27"
1.01280137437419e-68,1.62180522136097,0.714,0.516,3.21675844514985e-64,"0","AMD1"
1.97547742927971e-64,2.74135451758667,0.354,0.096,6.27431386313527e-60,"0","FGFRL1"
3.5224405614492e-64,0.629799353665538,1,0.93,1.11876234672188e-59,"0","CADM1"
6.03406703118258e-63,0.643100192453363,0.975,0.921,1.9164800297739e-58,"0","TPI1"
8.53060346625448e-63,0.573431899087849,0.996,0.958,2.70940496691709e-58,"0","RPL8"
1.32753835594027e-62,0.997785113448086,0.841,0.694,4.21639457230189e-58,"0","ARRDC3"
4.38565882554591e-62,0.720647092442764,0.996,0.82,1.39292909958164e-57,"0","RPL3P4"
6.03938522956898e-62,0.596797754991137,0.992,0.958,1.9181691427634e-57,"0","RPL29"
7.62921322337273e-61,0.728757233519194,0.967,0.78,2.42311441187541e-56,"0","RP11-864N7.2"
1.20066206176919e-60,0.762414529526784,0.966,0.785,3.81342277438514e-56,"0","CTD-2192J16.15"
6.24947425538057e-60,1.0771641414659,0.79,0.599,1.98489551825142e-55,"0","RPL14P1"
1.87907446102076e-58,0.77392769840203,0.923,0.748,5.96812839564803e-54,"0","AC007969.5"
1.96048638284103e-57,1.09470761677721,0.801,0.605,6.22670080054139e-53,"0","FMNL2"
4.1841281704541e-57,2.07082465383293,0.443,0.171,1.32892094821793e-52,"0","RP11-61L23.2"
7.15347011422814e-57,1.1321904362687,0.701,0.423,2.27201364298e-52,"0","PTHLH"
8.98120354791743e-57,1.34432190833291,0.639,0.38,2.85252005885405e-52,"0","FLNB"
2.68917096936647e-56,2.65930077995751,0.251,0.047,8.54107591580483e-52,"0","ESPNP"
1.95494040887131e-55,0.905654343070984,0.854,0.749,6.20908623261617e-51,"0","CHPF"
2.21932204407297e-55,0.949088857868326,0.793,0.561,7.04878874418016e-51,"0","RPL12P4"
3.09808690625944e-55,1.19574274576526,0.794,0.637,9.83983382297061e-51,"0","ID2"
6.85945909901038e-54,0.975245069577278,0.799,0.598,2.17863280443669e-49,"0","RPS7P10"
4.99560970528456e-52,0.487125330653763,0.994,0.972,1.58665559849543e-47,"0","RPS19"
5.96435202410421e-52,1.37705248601582,0.615,0.345,1.89433784637574e-47,"0","NPAS3"
1.06706868606147e-51,0.626162213816816,0.948,0.858,3.38911685379985e-47,"0","C4orf3"
1.93221181168107e-50,1.81920460632694,0.538,0.298,6.13689793508025e-46,"0","ERRFI1"
2.62581463390806e-50,1.18963979518985,0.564,0.28,8.33984985875539e-46,"0","ZNF395"
2.70123070260478e-50,1.2628402010924,0.628,0.397,8.57937883454305e-46,"0","RP11-159J3.1"
8.84120578220156e-50,0.673564536664751,0.931,0.748,2.80805536848504e-45,"0","ADAMTS9-AS2"
1.252796586648e-49,0.544346581745417,0.999,0.827,3.97900723885271e-45,"0","MTND4P12"
3.78660603616349e-49,0.482263143696096,0.975,0.93,1.20266394314589e-44,"0","RPS27A"
4.3090747541533e-49,1.43221420079228,0.622,0.399,1.36860523266663e-44,"0","CDK19"
5.87091474890394e-49,1.00738553513912,0.778,0.578,1.86466123339938e-44,"0","OSBPL10"
9.94461737957885e-49,0.780346529530885,0.876,0.793,3.15850992592804e-44,"0","SEPT9"
3.32700462545674e-48,0.494588252795277,0.988,0.967,1.05668993909131e-43,"0","RPL11"
4.66283653828724e-48,0.55053761055262,0.989,0.954,1.48096351292541e-43,"0","RPS3"
1.00208618992174e-47,0.596655208043058,0.982,0.936,3.18272594781044e-43,"0","RPL14"
1.15017530587001e-47,0.564311056445237,1,0.995,3.65307178897372e-43,"0","FTL"
1.91838134021166e-47,0.709046359558447,0.876,0.696,6.09297097464625e-43,"0","FAUP1"
2.93533411274807e-47,0.825717231310432,0.905,0.773,9.32291467549915e-43,"0","DPYD"
6.23821468496145e-47,2.78780446423316,0.437,0.206,1.98131936609061e-42,"0","CPE"
6.74402597507699e-47,0.602187272500734,0.927,0.811,2.1419700899442e-42,"0","CHCHD3"
